Code,Name,Exchange,Type,Source
#001369,兴业稳固收益两年理财债券,CHINA,Mutual Fund,ak
#009902,易方达悦享一年持有混合A,CHINA,Mutual Fund,ak
#920012,中金汇越量化3个月定开混合A,CHINA,Mutual Fund,ak
#005685,财通鸿睿12个月定开债C,CHINA,Mutual Fund,ak
#008743,南方集利18个月定开债券A,CHINA,Mutual Fund,ak
#007871,国泰惠享三个月定开债,CHINA,Mutual Fund,ak
#006461,人保福泽一年定期开放债券,CHINA,Mutual Fund,ak
#008651,博时富进一年期定开债发起式,CHINA,Mutual Fund,ak
#007761,鑫元安睿三年定开债,CHINA,Mutual Fund,ak
#360019,光大添天盈五年定开债,CHINA,Mutual Fund,ak
#005423,浙商汇金聚禄一年定期A,CHINA,Mutual Fund,ak
#004242,兴业稳康三年定开债券,CHINA,Mutual Fund,ak
#009903,易方达悦享一年持有混合C,CHINA,Mutual Fund,ak
#008322,东方卓行18个月定开债券A,CHINA,Mutual Fund,ak
#007567,南方恒新39个月A,CHINA,Mutual Fund,ak
#920926,中金汇越量化3个月定开混合C,CHINA,Mutual Fund,ak
#009050,易方达恒裕一年定开债,CHINA,Mutual Fund,ak
#008766,财通资管鸿盛12个月定开债券A,CHINA,Mutual Fund,ak
#007625,华安年年丰定开债C,CHINA,Mutual Fund,ak
#009628,天弘睿新三个月定开C,CHINA,Mutual Fund,ak
#009627,天弘睿新三个月定开A,CHINA,Mutual Fund,ak
#006588,中加聚利纯债定开A,CHINA,Mutual Fund,ak
#007062,中加聚盈四个月定开债C,CHINA,Mutual Fund,ak
#007206,银华丰华三个月定开债,CHINA,Mutual Fund,ak
#010130,海富通惠增一年定开混合A,CHINA,Mutual Fund,ak
#004464,万家玖盛9个月定开债A,CHINA,Mutual Fund,ak
#004859,泰康年年红纯债一年债券,CHINA,Mutual Fund,ak
#007769,东兴兴瑞一年定开,CHINA,Mutual Fund,ak
#007979,万家惠享39个月定开债,CHINA,Mutual Fund,ak
#003450,招商招信定开债A,CHINA,Mutual Fund,ak
#005428,渤海汇金汇添益3个月定开,CHINA,Mutual Fund,ak
#008744,南方集利18个月定开债券C,CHINA,Mutual Fund,ak
#519973,长信纯债一年定开债A,CHINA,Mutual Fund,ak
#007269,山西证券裕睿6个月定开债C,CHINA,Mutual Fund,ak
#005431,上银聚增富定期开放债券,CHINA,Mutual Fund,ak
#004465,万家玖盛9个月定开债C,CHINA,Mutual Fund,ak
#009461,东方臻萃3个月定开债券A,CHINA,Mutual Fund,ak
#009567,山西证券裕丰一年定开债,CHINA,Mutual Fund,ak
#002447,博时裕安纯债定开债发起式,CHINA,Mutual Fund,ak
#006641,中金新元6个月定开债C,CHINA,Mutual Fund,ak
#010131,海富通惠增一年定开混合C,CHINA,Mutual Fund,ak
#007568,南方恒新39个月C,CHINA,Mutual Fund,ak
#008767,财通资管鸿盛12个月定开债券C,CHINA,Mutual Fund,ak
#009462,东方臻萃3个月定开债券C,CHINA,Mutual Fund,ak
#009587,国寿安保瑞和66个月定开债,CHINA,Mutual Fund,ak
#006508,国联安增裕一年定开债,CHINA,Mutual Fund,ak
#009453,平安合兴1年定开债,CHINA,Mutual Fund,ak
#000817,中银安心回报,CHINA,Mutual Fund,ak
#007532,国泰盛合三个月定开债,CHINA,Mutual Fund,ak
#007370,华安安嘉定开,CHINA,Mutual Fund,ak
#008349,华夏恒泰64个月定开债券,CHINA,Mutual Fund,ak
#005782,创金合信汇益纯债一年定开债A,CHINA,Mutual Fund,ak
#006495,国联安增富一年定开债,CHINA,Mutual Fund,ak
#006415,银华中短政策金融债定开债,CHINA,Mutual Fund,ak
#007050,鑫元恒利三个月定开债,CHINA,Mutual Fund,ak
#008323,东方卓行18个月定开债券C,CHINA,Mutual Fund,ak
#007145,泰康安和纯债6个月定开债券,CHINA,Mutual Fund,ak
#004911,中加纯债定开债券A,CHINA,Mutual Fund,ak
#006640,中金新元6个月定开债A,CHINA,Mutual Fund,ak
#007425,浙商汇金中高等级三个月A,CHINA,Mutual Fund,ak
#008826,天弘成享一年定开,CHINA,Mutual Fund,ak
#005446,鑫元广利定开债发起式,CHINA,Mutual Fund,ak
#008807,鹏扬淳悦一年定开债发起式,CHINA,Mutual Fund,ak
#005783,创金合信汇益纯债一年定开债C,CHINA,Mutual Fund,ak
#009122,湘财久丰3个月定开债A,CHINA,Mutual Fund,ak
#519972,长信纯债一年定开债C,CHINA,Mutual Fund,ak
#009681,南方创新精选一年定开混合A,CHINA,Mutual Fund,ak
#970001,天泽六个月定开债A,CHINA,Mutual Fund,ak
#006612,银华信用精选一年定开债,CHINA,Mutual Fund,ak
#009895,上投摩根瑞盛87个月定开债,CHINA,Mutual Fund,ak
#005849,鑫元合利定开债发起式,CHINA,Mutual Fund,ak
#008896,兴业鼎泰一年定开债券发起式,CHINA,Mutual Fund,ak
#003239,博时安祺6个月定开债A,CHINA,Mutual Fund,ak
#007600,泰康润颐63个月定开债券,CHINA,Mutual Fund,ak
#008012,前海联合淳丰87个月定开债A,CHINA,Mutual Fund,ak
#003746,广发汇瑞3个月定开债券,CHINA,Mutual Fund,ak
#006838,鑫元荣利三个月定开债,CHINA,Mutual Fund,ak
#006589,中加聚利纯债定开C,CHINA,Mutual Fund,ak
#006846,中银福建国企债定开债A,CHINA,Mutual Fund,ak
#009584,华富63个月定期开放债券,CHINA,Mutual Fund,ak
#519324,浦银安盛盛鑫定开债A,CHINA,Mutual Fund,ak
#007429,鹏扬淳盈6个月定开债A,CHINA,Mutual Fund,ak
#008013,前海联合淳丰87个月定开债C,CHINA,Mutual Fund,ak
#009533,太平恒泽63个月定开,CHINA,Mutual Fund,ak
#970002,天泽六个月定开债C,CHINA,Mutual Fund,ak
#005784,创金合信汇誉六个月定开债A,CHINA,Mutual Fund,ak
#009577,上银聚永益一年定开债券,CHINA,Mutual Fund,ak
#009802,东海祥泰三年定开债发起式,CHINA,Mutual Fund,ak
#519118,浦银安盛幸福回报定开债A,CHINA,Mutual Fund,ak
#000239,华安年年盈定开债A,CHINA,Mutual Fund,ak
#009255,中银添盛39个月定期开放债券,CHINA,Mutual Fund,ak
#010180,华夏科技龙头两年定开混合,CHINA,Mutual Fund,ak
#519161,新华安享惠金定期债券C,CHINA,Mutual Fund,ak
#519160,新华安享惠金定期债券A,CHINA,Mutual Fund,ak
#008825,民生瑞盈一年定开债发起式,CHINA,Mutual Fund,ak
#007430,鹏扬淳盈6个月定开债C,CHINA,Mutual Fund,ak
#009543,申万菱信安泰富利三年定开A,CHINA,Mutual Fund,ak
#005790,银河景行3个月定开债,CHINA,Mutual Fund,ak
#008355,农银汇理金祺一年定开债,CHINA,Mutual Fund,ak
#008496,国泰惠瑞一年定开债,CHINA,Mutual Fund,ak
#008803,海富通瑞弘6个月债券,CHINA,Mutual Fund,ak
#007442,浙商汇金中高等级三个月C,CHINA,Mutual Fund,ak
#007517,博时富淳3个月定开债,CHINA,Mutual Fund,ak
#008523,安信丰泽39个月定开债,CHINA,Mutual Fund,ak
#008048,中融睿享86个月定开债A,CHINA,Mutual Fund,ak
#009889,华润元大润禧39个月定开债A,CHINA,Mutual Fund,ak
#007756,财通久利三个月定开债发起式,CHINA,Mutual Fund,ak
#003240,博时安祺6个月定开债C,CHINA,Mutual Fund,ak
#006795,国泰裕祥三个月定开债,CHINA,Mutual Fund,ak
#008031,创金合信汇嘉三个月定开,CHINA,Mutual Fund,ak
#009123,湘财久丰3个月定开债C,CHINA,Mutual Fund,ak
#005424,浙商汇金聚禄一年定期C,CHINA,Mutual Fund,ak
#005785,创金合信汇誉六个月定开债C,CHINA,Mutual Fund,ak
#009561,博时富盛一年定开债发起式,CHINA,Mutual Fund,ak
#008386,前海联合泓旭定开债券,CHINA,Mutual Fund,ak
#005575,长信稳鑫三个月定开债发起式,CHINA,Mutual Fund,ak
#005378,前海联合泓元定开债券,CHINA,Mutual Fund,ak
#004607,长信利尚一年定开混合,CHINA,Mutual Fund,ak
#008229,鑫元安硕两年定开债,CHINA,Mutual Fund,ak
#009682,南方创新精选一年定开混合C,CHINA,Mutual Fund,ak
#009890,华润元大润禧39个月定开债C,CHINA,Mutual Fund,ak
#009605,安信永顺一年定开债券,CHINA,Mutual Fund,ak
#010749,浙商创业板指数增强A,CHINA,Mutual Fund,ak
#008487,中信建投稳悦债券,CHINA,Mutual Fund,ak
#008361,南方招利一年债券,CHINA,Mutual Fund,ak
#010750,浙商创业板指数增强C,CHINA,Mutual Fund,ak
#006582,博时富永3个月定开债,CHINA,Mutual Fund,ak
#009906,诺德安瑞39个月定开,CHINA,Mutual Fund,ak
#000240,华安年年盈定开债C,CHINA,Mutual Fund,ak
#519325,浦银安盛盛鑫定开债C,CHINA,Mutual Fund,ak
#519119,浦银安盛幸福回报定开债B,CHINA,Mutual Fund,ak
#007535,中欧盈和债券,CHINA,Mutual Fund,ak
#008049,中融睿享86个月定开债C,CHINA,Mutual Fund,ak
#009552,财通资管丰乾39个月定开债A,CHINA,Mutual Fund,ak
#008223,交银裕泰两年定期开放债券,CHINA,Mutual Fund,ak
#007928,中加享润两年定开债,CHINA,Mutual Fund,ak
#005828,长江乐越定开债,CHINA,Mutual Fund,ak
#008717,德邦锐恒39个月定开债A,CHINA,Mutual Fund,ak
#008536,兴银合盛定开债C,CHINA,Mutual Fund,ak
#009444,国泰添福一年定期开放债券,CHINA,Mutual Fund,ak
#008000,国联安恒利63个月定开债C,CHINA,Mutual Fund,ak
#008117,博时稳欣39个月定开债,CHINA,Mutual Fund,ak
#004038,中银富享定开债,CHINA,Mutual Fund,ak
#006565,光大尊泰定开债,CHINA,Mutual Fund,ak
#008489,华商鸿畅39个月定开利率债A,CHINA,Mutual Fund,ak
#009544,申万菱信安泰富利三年定开C,CHINA,Mutual Fund,ak
#009237,兴业绿色纯债一年定开债券A,CHINA,Mutual Fund,ak
#006847,中银福建国企债定开债C,CHINA,Mutual Fund,ak
#009044,浦银安盛盛毅一年定开债券,CHINA,Mutual Fund,ak
#008669,方正富邦禾利39个月定开债A,CHINA,Mutual Fund,ak
#009788,前海开源惠泽两年定开债券,CHINA,Mutual Fund,ak
#007999,国联安恒利63个月定开债A,CHINA,Mutual Fund,ak
#009506,富荣富恒两年定开债,CHINA,Mutual Fund,ak
#010638,银华信用精选15个月定开债,CHINA,Mutual Fund,ak
#009920,鹏华年年红一年持有期债券A,CHINA,Mutual Fund,ak
#006654,华泰紫金季季享定开债A,CHINA,Mutual Fund,ak
#007437,中金新润3个月定开债A,CHINA,Mutual Fund,ak
#007552,中信建投稳裕定开债C,CHINA,Mutual Fund,ak
#009765,惠升和煦88个月定开债,CHINA,Mutual Fund,ak
#008806,鑫元锦利一年定开债,CHINA,Mutual Fund,ak
#009437,信达澳银科创一年定开混合A,CHINA,Mutual Fund,ak
#009553,财通资管丰乾39个月定开债C,CHINA,Mutual Fund,ak
#007212,山西证券裕泰3个月定开,CHINA,Mutual Fund,ak
#008670,方正富邦禾利39个月定开债C,CHINA,Mutual Fund,ak
#008414,国泰惠泰一年定期开放债券,CHINA,Mutual Fund,ak
#008818,汇安恒鑫12个月定开纯债债券,CHINA,Mutual Fund,ak
#010731,广发创新医疗两年持有混合A,CHINA,Mutual Fund,ak
#008824,民生加银瑞鑫一年定开债券发起式,CHINA,Mutual Fund,ak
#008463,招商添瑞1年定开债A,CHINA,Mutual Fund,ak
#010732,广发创新医疗两年持有混合C,CHINA,Mutual Fund,ak
#008490,华商鸿畅39个月定开利率债C,CHINA,Mutual Fund,ak
#006171,鹏扬淳利定期开放债券,CHINA,Mutual Fund,ak
#008654,诺德汇盈一年定开,CHINA,Mutual Fund,ak
#009438,信达澳银科创一年定开混合C,CHINA,Mutual Fund,ak
#003963,博时慧选纯债定开债,CHINA,Mutual Fund,ak
#006137,广发汇立定期开放债券,CHINA,Mutual Fund,ak
#008661,嘉实致融一年定期债券,CHINA,Mutual Fund,ak
#008362,广发汇成一年定期开放债券,CHINA,Mutual Fund,ak
#008289,国寿安保泰祥纯债一年定开债券发起式,CHINA,Mutual Fund,ak
#003696,国泰润鑫定开债发起式,CHINA,Mutual Fund,ak
#009632,浦银安盛普嘉87个月定开债A,CHINA,Mutual Fund,ak
#009679,浙商惠隆39个月定开债券,CHINA,Mutual Fund,ak
#519945,长信富安纯债半年定开债A,CHINA,Mutual Fund,ak
#008718,德邦锐恒39个月定开债C,CHINA,Mutual Fund,ak
#008724,泓德裕瑞三年定开债券,CHINA,Mutual Fund,ak
#006655,华泰紫金季季享定开债C,CHINA,Mutual Fund,ak
#008231,海富通裕通30个月定开债,CHINA,Mutual Fund,ak
#005398,鹏扬淳优一年定期开放债,CHINA,Mutual Fund,ak
#009921,鹏华年年红一年持有期债券C,CHINA,Mutual Fund,ak
#007256,广发汇阳三个月定期开放债券,CHINA,Mutual Fund,ak
#008877,国联安增盛一年定开债,CHINA,Mutual Fund,ak
#008478,天弘鑫意39个月定开债,CHINA,Mutual Fund,ak
#005772,工银瑞景定开发起式债券,CHINA,Mutual Fund,ak
#007008,中邮纯债优选一年定开债A,CHINA,Mutual Fund,ak
#009238,兴业绿色纯债一年定开债券C,CHINA,Mutual Fund,ak
#008366,广发汇明一年定期开放债券,CHINA,Mutual Fund,ak
#008360,鹏扬淳选一年定开债,CHINA,Mutual Fund,ak
#008900,国联安增泰一年定开债发起式,CHINA,Mutual Fund,ak
#009642,富国荣利纯债一年定开债发起式,CHINA,Mutual Fund,ak
#008028,申万菱信安泰广利63个月定开债,CHINA,Mutual Fund,ak
#008363,广发民丰一年定期开放债券,CHINA,Mutual Fund,ak
#009633,浦银安盛普嘉87个月定开债C,CHINA,Mutual Fund,ak
#005816,国泰农惠定期开放债券,CHINA,Mutual Fund,ak
#008637,国金惠享一年定开,CHINA,Mutual Fund,ak
#009738,格林泓安63个月定开债,CHINA,Mutual Fund,ak
#009718,招商增浩一年定期开放混合A,CHINA,Mutual Fund,ak
#003832,中银丰润定期开放债券,CHINA,Mutual Fund,ak
#008406,兴银汇裕定开债,CHINA,Mutual Fund,ak
#009759,鹏扬淳安66个月定开债A,CHINA,Mutual Fund,ak
#009816,大摩丰裕63个月开放债券,CHINA,Mutual Fund,ak
#009091,兴银汇悦一年定开债发起式,CHINA,Mutual Fund,ak
#009836,渤海汇金汇裕87个月定开债,CHINA,Mutual Fund,ak
#004723,中银丰实定开债,CHINA,Mutual Fund,ak
#010462,中信保诚嘉润66个月定开债,CHINA,Mutual Fund,ak
#010502,财通裕泰87个月定开债,CHINA,Mutual Fund,ak
#006189,国金量化添利,CHINA,Mutual Fund,ak
#010482,汇添富盛和66个月定开债,CHINA,Mutual Fund,ak
#007438,中金新润3个月定开债C,CHINA,Mutual Fund,ak
#009105,兴业嘉荣一年定开债券,CHINA,Mutual Fund,ak
#000246,博时月月薪定期支付债券,CHINA,Mutual Fund,ak
#009207,兴银汇智定开债,CHINA,Mutual Fund,ak
#010501,中泰青月安盈66个月定开债,CHINA,Mutual Fund,ak
#009933,浦银安盛普华66个月定开债A,CHINA,Mutual Fund,ak
#009780,德邦锐泽86个月定开债,CHINA,Mutual Fund,ak
#008613,浙商汇金安享66个月定期A,CHINA,Mutual Fund,ak
#010468,国富恒博63个月定期开放债券,CHINA,Mutual Fund,ak
#008046,中融睿嘉39个月定开债A,CHINA,Mutual Fund,ak
#519944,长信富安纯债半年定开债C,CHINA,Mutual Fund,ak
#010486,中航瑞晨87个月定开债C,CHINA,Mutual Fund,ak
#009719,招商增浩一年定期开放混合C,CHINA,Mutual Fund,ak
#007009,中邮纯债优选一年定开债C,CHINA,Mutual Fund,ak
#010485,中航瑞晨87个月定开债A,CHINA,Mutual Fund,ak
#008214,华安鑫福定开债A,CHINA,Mutual Fund,ak
#008925,鹏华尊达一年定开发起式债券,CHINA,Mutual Fund,ak
#010584,渤海汇金新动能主题混合,CHINA,Mutual Fund,ak
#006754,鑫元悦利定开债发起式,CHINA,Mutual Fund,ak
#003564,博时安诚3个月定开债A,CHINA,Mutual Fund,ak
#009809,易方达恒智63个月定开债发起式,CHINA,Mutual Fund,ak
#270043,广发理财年年红债券,CHINA,Mutual Fund,ak
#008560,中邮淳悦39个月定开债A,CHINA,Mutual Fund,ak
#010493,中航瑞昱一年定开债A,CHINA,Mutual Fund,ak
#003199,长盛盛琪一年债券A,CHINA,Mutual Fund,ak
#008224,金元顺安泓丰87个月定开债A,CHINA,Mutual Fund,ak
#003313,中银睿享定开债券,CHINA,Mutual Fund,ak
#005336,中加颐慧定开债券发起式A,CHINA,Mutual Fund,ak
#007478,中加恒泰定开债券,CHINA,Mutual Fund,ak
#009578,上银聚德益一年定开债券,CHINA,Mutual Fund,ak
#009812,易方达悦兴一年持有期混合A,CHINA,Mutual Fund,ak
#010494,中航瑞昱一年定开债C,CHINA,Mutual Fund,ak
#008047,中融睿嘉39个月定开债C,CHINA,Mutual Fund,ak
#008002,银华稳晟39个月定开债,CHINA,Mutual Fund,ak
#007913,财通资管丰和两年定开债A,CHINA,Mutual Fund,ak
#008575,财通裕惠63个月定开债,CHINA,Mutual Fund,ak
#009814,泰达宏利乐盈66个月定开债A,CHINA,Mutual Fund,ak
#008225,金元顺安泓丰87个月定开债C,CHINA,Mutual Fund,ak
#008674,博时稳悦63个月定开债,CHINA,Mutual Fund,ak
#011173,银华心享一年持有期混合,CHINA,Mutual Fund,ak
#009323,博时富通一年定开债发起式,CHINA,Mutual Fund,ak
#009815,泰达宏利乐盈66个月定开债C,CHINA,Mutual Fund,ak
#008429,中信保诚嘉裕五年定开债,CHINA,Mutual Fund,ak
#009451,中金新盛1年定开债,CHINA,Mutual Fund,ak
#010580,长盛稳鑫63个月定开债,CHINA,Mutual Fund,ak
#009839,国金惠丰39个月定开债,CHINA,Mutual Fund,ak
#009579,东方红鑫安39个月定开债券,CHINA,Mutual Fund,ak
#008508,中融聚锦一年定开债券,CHINA,Mutual Fund,ak
#008561,中邮淳悦39个月定开债C,CHINA,Mutual Fund,ak
#008615,浙商汇金聚泓两年定开债A,CHINA,Mutual Fund,ak
#003200,长盛盛琪一年债券C,CHINA,Mutual Fund,ak
#008624,汇安裕鑫12个月定开纯债债券,CHINA,Mutual Fund,ak
#004639,华夏恒慧一年定开债券,CHINA,Mutual Fund,ak
#008614,浙商汇金安享66个月定期C,CHINA,Mutual Fund,ak
#009303,恒生前海恒颐五年定开债A,CHINA,Mutual Fund,ak
#007488,万家民安增利12个月定开债A,CHINA,Mutual Fund,ak
#009452,光大尊裕纯债一年定开债,CHINA,Mutual Fund,ak
#009813,易方达悦兴一年持有期混合C,CHINA,Mutual Fund,ak
#009844,华泰紫金丰安27个月定开债券A,CHINA,Mutual Fund,ak
#009304,恒生前海恒颐五年定开债C,CHINA,Mutual Fund,ak
#009386,创金合信泰享39个月,CHINA,Mutual Fund,ak
#009761,光大尊合87个月定开债,CHINA,Mutual Fund,ak
#009845,华泰紫金丰安27个月定开债券C,CHINA,Mutual Fund,ak
#007852,工银瑞安3个月定开纯债债券,CHINA,Mutual Fund,ak
#009212,易方达恒茂39个月定开债券,CHINA,Mutual Fund,ak
#008759,上投摩根瑞泰38个月定开A,CHINA,Mutual Fund,ak
#011135,广发价值优选混合C,CHINA,Mutual Fund,ak
#011134,广发价值优选混合A,CHINA,Mutual Fund,ak
#007736,民生加银聚鑫三年定开债,CHINA,Mutual Fund,ak
#007489,万家民安增利12个月定开债C,CHINA,Mutual Fund,ak
#007585,工银瑞弘3个月定开债,CHINA,Mutual Fund,ak
#008675,华安鑫浦定开债A,CHINA,Mutual Fund,ak
#008215,华安鑫福定开债C,CHINA,Mutual Fund,ak
#008760,上投摩根瑞泰38个月定开C,CHINA,Mutual Fund,ak
#008278,国泰惠鑫一年定期开放债券,CHINA,Mutual Fund,ak
#011466,兴业医疗保健混合A,CHINA,Mutual Fund,ak
#010471,易方达年年恒实纯债一年定开A,CHINA,Mutual Fund,ak
#006135,长江乐鑫定开债,CHINA,Mutual Fund,ak
#008165,东兴鑫远三年定开,CHINA,Mutual Fund,ak
#007619,中欧润逸63个月定开债,CHINA,Mutual Fund,ak
#010639,上银聚远鑫87个月定开债,CHINA,Mutual Fund,ak
#009523,宝盈聚福39个月定开债A,CHINA,Mutual Fund,ak
#011467,兴业医疗保健混合C,CHINA,Mutual Fund,ak
#009786,华安锦源0-7年金融债定开债,CHINA,Mutual Fund,ak
#009770,英大安鑫66个月定期开放债券,CHINA,Mutual Fund,ak
#009305,汇安恒利39个月定开纯债债券,CHINA,Mutual Fund,ak
#010631,惠升和韵66个月定开债券,CHINA,Mutual Fund,ak
#010251,长江安享纯债18个月定开债A,CHINA,Mutual Fund,ak
#003565,博时安诚3个月定开债C,CHINA,Mutual Fund,ak
#010115,易方达远见成长混合A,CHINA,Mutual Fund,ak
#010472,易方达年年恒实纯债一年定开C,CHINA,Mutual Fund,ak
#011080,鹏华尊和一年定开发起式债券,CHINA,Mutual Fund,ak
#005465,华泰紫金智惠定开债券A,CHINA,Mutual Fund,ak
#011412,易方达远见成长混合C,CHINA,Mutual Fund,ak
#007680,中加享利三年债券,CHINA,Mutual Fund,ak
#005392,长信价值蓝筹两年定开A,CHINA,Mutual Fund,ak
#008104,中金鑫裕1年定开债A,CHINA,Mutual Fund,ak
#010252,长江安享纯债18个月定开债C,CHINA,Mutual Fund,ak
#000235,诺安稳固收益一年定开债,CHINA,Mutual Fund,ak
#006378,广发汇宏6个月定开债,CHINA,Mutual Fund,ak
#011383,富安达医药创新混合,CHINA,Mutual Fund,ak
#010099,民生加银汇智3个月定开债,CHINA,Mutual Fund,ak
#011530,泓德优质治理灵活配置混合,CHINA,Mutual Fund,ak
#004708,红塔红土盛商一年定开债A,CHINA,Mutual Fund,ak
#008032,海富通裕昇三年定开债券,CHINA,Mutual Fund,ak
#009524,宝盈聚福39个月定开债C,CHINA,Mutual Fund,ak
#008808,新华安享惠泽39个月定开债C,CHINA,Mutual Fund,ak
#011486,博时创新精选混合A,CHINA,Mutual Fund,ak
#004567,新华安享惠泽39个月定开债A,CHINA,Mutual Fund,ak
#011487,博时创新精选混合C,CHINA,Mutual Fund,ak
#008105,中金鑫裕1年定开债C,CHINA,Mutual Fund,ak
#008659,中邮淳享66个月定开债,CHINA,Mutual Fund,ak
#007914,财通资管丰和两年定开债C,CHINA,Mutual Fund,ak
#008606,广发汇择一年定开债A,CHINA,Mutual Fund,ak
#008676,华安鑫浦定开债C,CHINA,Mutual Fund,ak
#010473,华富安华债券A,CHINA,Mutual Fund,ak
#009236,中信建投稳泰一年定开债券,CHINA,Mutual Fund,ak
#010912,国泰成长价值混合A,CHINA,Mutual Fund,ak
#011261,金鹰新能源混合C,CHINA,Mutual Fund,ak
#011260,金鹰新能源混合A,CHINA,Mutual Fund,ak
#009254,蜂巢添禧87个月定开,CHINA,Mutual Fund,ak
#010913,国泰成长价值混合C,CHINA,Mutual Fund,ak
#009979,新华安享惠融88个月定开债A,CHINA,Mutual Fund,ak
#009927,工银聚利18个月定开混合A,CHINA,Mutual Fund,ak
#010233,农银金润一年定开债,CHINA,Mutual Fund,ak
#008130,广发汇优66个月定期开放债券,CHINA,Mutual Fund,ak
#008161,广发汇达3个月定期开放债券,CHINA,Mutual Fund,ak
#008608,广发汇浦三年定期开放债券,CHINA,Mutual Fund,ak
#010474,华富安华债券C,CHINA,Mutual Fund,ak
#010725,鹏华安享一年持有期混合A,CHINA,Mutual Fund,ak
#010996,招商品质升级混合A,CHINA,Mutual Fund,ak
#011153,华宝新兴消费混合A,CHINA,Mutual Fund,ak
#011154,华宝新兴消费混合C,CHINA,Mutual Fund,ak
#007653,长盛稳益6个月A,CHINA,Mutual Fund,ak
#008516,浦银安盛盛熙一年定开债券,CHINA,Mutual Fund,ak
#007723,鹏华锦润86个月定开债,CHINA,Mutual Fund,ak
#010463,鹏扬淳稳66个月定开债A,CHINA,Mutual Fund,ak
#006552,广发汇兴3个月定期开放债券,CHINA,Mutual Fund,ak
#010719,东吴瑞盈63个月定开债,CHINA,Mutual Fund,ak
#009166,平安合享1年定开债,CHINA,Mutual Fund,ak
#010997,招商品质升级混合C,CHINA,Mutual Fund,ak
#002254,长信金葵纯债A,CHINA,Mutual Fund,ak
#009583,淳厚安裕87个月定开债,CHINA,Mutual Fund,ak
#002255,长信金葵纯债C,CHINA,Mutual Fund,ak
#008268,国泰添瑞一年定开债,CHINA,Mutual Fund,ak
#009928,工银聚利18个月定开混合C,CHINA,Mutual Fund,ak
#009732,兴业稳泰66个月定开债券,CHINA,Mutual Fund,ak
#008102,中金鑫福87个月定开债,CHINA,Mutual Fund,ak
#009673,嘉合慧康63个月定开债券A,CHINA,Mutual Fund,ak
#010726,鹏华安享一年持有期混合C,CHINA,Mutual Fund,ak
#001368,兴业稳固收益一年理财债券,CHINA,Mutual Fund,ak
#002750,工银泰享三年理财债券,CHINA,Mutual Fund,ak
#007654,长盛稳益6个月C,CHINA,Mutual Fund,ak
#009756,华宝宝利定开债券,CHINA,Mutual Fund,ak
#010627,淳厚安心87个月定开债,CHINA,Mutual Fund,ak
#010294,红塔红土盛兴39个月定开债A,CHINA,Mutual Fund,ak
#008756,民生加银瑞夏一年定开债券发起式,CHINA,Mutual Fund,ak
#009911,长信价值蓝筹两年定开C,CHINA,Mutual Fund,ak
#009699,长信浦瑞87个月定开债券,CHINA,Mutual Fund,ak
#011603,兴业高端制造混合A,CHINA,Mutual Fund,ak
#011431,泰达宏利消费服务混合A,CHINA,Mutual Fund,ak
#009980,新华安享惠融88个月定开债C,CHINA,Mutual Fund,ak
#011432,泰达宏利消费服务混合C,CHINA,Mutual Fund,ak
#011604,兴业高端制造混合C,CHINA,Mutual Fund,ak
#009674,嘉合慧康63个月定开债券C,CHINA,Mutual Fund,ak
#007432,华泰保兴久盈63个月定开债,CHINA,Mutual Fund,ak
#007957,华宝宝惠债券,CHINA,Mutual Fund,ak
#010295,红塔红土盛兴39个月定开债C,CHINA,Mutual Fund,ak
#011166,万家陆家嘴金融城金融债,CHINA,Mutual Fund,ak
#000183,嘉实丰益策略定期债券,CHINA,Mutual Fund,ak
#009833,创金合信泰博66个月定开债,CHINA,Mutual Fund,ak
#010619,华安添利6个月债券A,CHINA,Mutual Fund,ak
#011482,中银顺宁回报6个月持有混合A,CHINA,Mutual Fund,ak
#011184,东方阿尔法招阳混合A,CHINA,Mutual Fund,ak
#011483,中银顺宁回报6个月持有混合C,CHINA,Mutual Fund,ak
#008287,长城嘉鑫两年定开债A,CHINA,Mutual Fund,ak
#008535,兴银合盛定开债A,CHINA,Mutual Fund,ak
#010257,天弘多利一年,CHINA,Mutual Fund,ak
#009894,前海开源惠盈39个月定开债券,CHINA,Mutual Fund,ak
#010707,安信平稳合盈一年持有混合A,CHINA,Mutual Fund,ak
#010777,浙商智选家居股票A,CHINA,Mutual Fund,ak
#007970,国寿安保安泽39个月定开债,CHINA,Mutual Fund,ak
#010778,浙商智选家居股票C,CHINA,Mutual Fund,ak
#011185,东方阿尔法招阳混合C,CHINA,Mutual Fund,ak
#007315,汇安嘉盈一年持有期债券A,CHINA,Mutual Fund,ak
#010708,安信平稳合盈一年持有混合C,CHINA,Mutual Fund,ak
#010620,华安添利6个月债券C,CHINA,Mutual Fund,ak
#010983,兴银汇泽87个月定开债,CHINA,Mutual Fund,ak
#011071,鹏华安悦一年持有期混合A,CHINA,Mutual Fund,ak
#011585,博时产业慧选混合A,CHINA,Mutual Fund,ak
#010632,工银瑞达一年定开纯债发起式,CHINA,Mutual Fund,ak
#011614,工银科创板50ETF联接A,CHINA,Mutual Fund,ak
#011586,博时产业慧选混合C,CHINA,Mutual Fund,ak
#010981,兴全汇虹一年持有混合A,CHINA,Mutual Fund,ak
#009834,东方红鑫泰66个月定开债,CHINA,Mutual Fund,ak
